dep,nomdep,codecommune,nomcommune,codeagglo,nomagglo
04,ALPES-DE-HAUTE-PROVENCE,04041,CASTELLET,C04041,CASTELLET
04,ALPES-DE-HAUTE-PROVENCE,04042,CASTELLET-LÈS-SAUSSES,C04042,CASTELLET-LÈS-SAUSSES
04,ALPES-DE-HAUTE-PROVENCE,04043,VAL-DE-CHALVAGNE,C04043,VAL-DE-CHALVAGNE
04,ALPES-DE-HAUTE-PROVENCE,04045,CÉRESTE,C04045,CÉRESTE
04,ALPES-DE-HAUTE-PROVENCE,04046,CHAFFAUT-SAINT-JURSON,C04046,CHAFFAUT-SAINT-JURSON
04,ALPES-DE-HAUTE-PROVENCE,04050,CHÂTEAUFORT,C04050,CHÂTEAUFORT
04,ALPES-DE-HAUTE-PROVENCE,04051,CHÂTEAUNEUF-MIRAVAIL,C04051,CHÂTEAUNEUF-MIRAVAIL
04,ALPES-DE-HAUTE-PROVENCE,04053,CHÂTEAUNEUF-VAL-SAINT-DONAT,C04053,CHÂTEAUNEUF-VAL-SAINT-DONAT
04,ALPES-DE-HAUTE-PROVENCE,04054,CHÂTEAUREDON,C04054,CHÂTEAUREDON
04,ALPES-DE-HAUTE-PROVENCE,04055,CHAUDON-NORANTE,C04055,CHAUDON-NORANTE
04,ALPES-DE-HAUTE-PROVENCE,04057,CLAMENSANE,C04057,CLAMENSANE
04,ALPES-DE-HAUTE-PROVENCE,04058,CLARET,C04058,CLARET
04,ALPES-DE-HAUTE-PROVENCE,04059,CLUMANC,C04059,CLUMANC
04,ALPES-DE-HAUTE-PROVENCE,04061,COLMARS,C04061,COLMARS
04,ALPES-DE-HAUTE-PROVENCE,04062,CONDAMINE-CHÂTELARD,C04062,CONDAMINE-CHÂTELARD
04,ALPES-DE-HAUTE-PROVENCE,04065,CRUIS,C04065,CRUIS
04,ALPES-DE-HAUTE-PROVENCE,04066,CURBANS,C04066,CURBANS
04,ALPES-DE-HAUTE-PROVENCE,04067,CUREL,C04067,CUREL
04,ALPES-DE-HAUTE-PROVENCE,04068,DAUPHIN,C04068,DAUPHIN
04,ALPES-DE-HAUTE-PROVENCE,04069,DEMANDOLX,C04069,DEMANDOLX
04,ALPES-DE-HAUTE-PROVENCE,04072,DRAIX,C04072,DRAIX
04,ALPES-DE-HAUTE-PROVENCE,04073,ENCHASTRAYES,C04073,ENCHASTRAYES
04,ALPES-DE-HAUTE-PROVENCE,04074,ENTRAGES,C04074,ENTRAGES
04,ALPES-DE-HAUTE-PROVENCE,04075,ENTREPIERRES,C04075,ENTREPIERRES
04,ALPES-DE-HAUTE-PROVENCE,04076,ENTREVAUX,C04076,ENTREVAUX
04,ALPES-DE-HAUTE-PROVENCE,04077,ENTREVENNES,C04077,ENTREVENNES
04,ALPES-DE-HAUTE-PROVENCE,04079,ESCALE,C04079,ESCALE
04,ALPES-DE-HAUTE-PROVENCE,04081,ESPARRON-DE-VERDON,C04081,ESPARRON-DE-VERDON
04,ALPES-DE-HAUTE-PROVENCE,04084,ESTOUBLON,C04084,ESTOUBLON
04,ALPES-DE-HAUTE-PROVENCE,04085,FAUCON-DU-CAIRE,C04085,FAUCON-DU-CAIRE
04,ALPES-DE-HAUTE-PROVENCE,04086,FAUCON-DE-BARCELONNETTE,C04086,FAUCON-DE-BARCELONNETTE
04,ALPES-DE-HAUTE-PROVENCE,04087,FONTIENNE,C04087,FONTIENNE
04,ALPES-DE-HAUTE-PROVENCE,04090,FUGERET,C04090,FUGERET
04,ALPES-DE-HAUTE-PROVENCE,04091,GANAGOBIE,C04091,GANAGOBIE
04,ALPES-DE-HAUTE-PROVENCE,04092,GARDE,C04092,GARDE
04,ALPES-DE-HAUTE-PROVENCE,04093,GIGORS,C04093,GIGORS
04,ALPES-DE-HAUTE-PROVENCE,04095,HOSPITALET,C04095,HOSPITALET
04,ALPES-DE-HAUTE-PROVENCE,04096,JAUSIERS,C04096,JAUSIERS
04,ALPES-DE-HAUTE-PROVENCE,04097,JAVIE,C04097,JAVIE
04,ALPES-DE-HAUTE-PROVENCE,04099,LAMBRUISSE,C04099,LAMBRUISSE
04,ALPES-DE-HAUTE-PROVENCE,04101,LARDIERS,C04101,LARDIERS
04,ALPES-DE-HAUTE-PROVENCE,04102,LAUZET-UBAYE,C04102,LAUZET-UBAYE
04,ALPES-DE-HAUTE-PROVENCE,04104,LIMANS,C04104,LIMANS
04,ALPES-DE-HAUTE-PROVENCE,04106,LURS,C04106,LURS
04,ALPES-DE-HAUTE-PROVENCE,04107,MAJASTRES,C04107,MAJASTRES
04,ALPES-DE-HAUTE-PROVENCE,04108,MALIJAI,C04108,MALIJAI
04,ALPES-DE-HAUTE-PROVENCE,04109,MALLEFOUGASSE-AUGÈS,C04109,MALLEFOUGASSE-AUGÈS
04,ALPES-DE-HAUTE-PROVENCE,04113,MARCOUX,C04113,MARCOUX
04,ALPES-DE-HAUTE-PROVENCE,04115,MÉAILLES,C04115,MÉAILLES
04,ALPES-DE-HAUTE-PROVENCE,04118,MELVE,C04118,MELVE
04,ALPES-DE-HAUTE-PROVENCE,04120,VAL-D'ORONAYE,C04120,VAL-D'ORONAYE
04,ALPES-DE-HAUTE-PROVENCE,04121,MÉZEL,C04121,MÉZEL
04,ALPES-DE-HAUTE-PROVENCE,04122,MIRABEAU,C04122,MIRABEAU
04,ALPES-DE-HAUTE-PROVENCE,04123,MISON,C04123,MISON
04,ALPES-DE-HAUTE-PROVENCE,04124,MONTAGNAC-MONTPEZAT,C04124,MONTAGNAC-MONTPEZAT
04,ALPES-DE-HAUTE-PROVENCE,04126,MONTCLAR,C04126,MONTCLAR
04,ALPES-DE-HAUTE-PROVENCE,04128,MONTFURON,C04128,MONTFURON
04,ALPES-DE-HAUTE-PROVENCE,04129,MONTJUSTIN,C04129,MONTJUSTIN
04,ALPES-DE-HAUTE-PROVENCE,04130,MONTLAUX,C04130,MONTLAUX
04,ALPES-DE-HAUTE-PROVENCE,04132,MONTSALIER,C04132,MONTSALIER
04,ALPES-DE-HAUTE-PROVENCE,04133,MORIEZ,C04133,MORIEZ
04,ALPES-DE-HAUTE-PROVENCE,04134,MOTTE-DU-CAIRE,C04134,MOTTE-DU-CAIRE
04,ALPES-DE-HAUTE-PROVENCE,04135,MOUSTIERS-SAINTE-MARIE,C04135,MOUSTIERS-SAINTE-MARIE
04,ALPES-DE-HAUTE-PROVENCE,04136,MURE-ARGENS,C04136,MURE-ARGENS
04,ALPES-DE-HAUTE-PROVENCE,04137,NIBLES,C04137,NIBLES
04,ALPES-DE-HAUTE-PROVENCE,04138,NIOZELLES,C04138,NIOZELLES
04,ALPES-DE-HAUTE-PROVENCE,04139,NOYERS-SUR-JABRON,C04139,NOYERS-SUR-JABRON
04,ALPES-DE-HAUTE-PROVENCE,04140,OMERGUES,C04140,OMERGUES
04,ALPES-DE-HAUTE-PROVENCE,04141,ONGLES,C04141,ONGLES
04,ALPES-DE-HAUTE-PROVENCE,04142,OPPEDETTE,C04142,OPPEDETTE
04,ALPES-DE-HAUTE-PROVENCE,04144,PALUD-SUR-VERDON,C04144,PALUD-SUR-VERDON
04,ALPES-DE-HAUTE-PROVENCE,04145,PEIPIN,C04145,PEIPIN
04,ALPES-DE-HAUTE-PROVENCE,04148,PEYROULES,C04148,PEYROULES
04,ALPES-DE-HAUTE-PROVENCE,04150,PIÉGUT,C04150,PIÉGUT
04,ALPES-DE-HAUTE-PROVENCE,04151,PIERRERUE,C04151,PIERRERUE
04,ALPES-DE-HAUTE-PROVENCE,04154,PONTIS,C04154,PONTIS
04,ALPES-DE-HAUTE-PROVENCE,04155,PRADS-HAUTE-BLÉONE,C04155,PRADS-HAUTE-BLÉONE
04,ALPES-DE-HAUTE-PROVENCE,04156,PUIMICHEL,C04156,PUIMICHEL
04,ALPES-DE-HAUTE-PROVENCE,04157,PUIMOISSON,C04157,PUIMOISSON
04,ALPES-DE-HAUTE-PROVENCE,04158,QUINSON,C04158,QUINSON
04,ALPES-DE-HAUTE-PROVENCE,04159,REDORTIERS,C04159,REDORTIERS
04,ALPES-DE-HAUTE-PROVENCE,04160,REILLANNE,C04160,REILLANNE
04,ALPES-DE-HAUTE-PROVENCE,04161,MÉOLANS-REVEL,C04161,MÉOLANS-REVEL
04,ALPES-DE-HAUTE-PROVENCE,04162,REVEST-DES-BROUSSES,C04162,REVEST-DES-BROUSSES
04,ALPES-DE-HAUTE-PROVENCE,04163,REVEST-DU-BION,C04163,REVEST-DU-BION
04,ALPES-DE-HAUTE-PROVENCE,04164,REVEST-SAINT-MARTIN,C04164,REVEST-SAINT-MARTIN
04,ALPES-DE-HAUTE-PROVENCE,04166,RIEZ,C04166,RIEZ
04,ALPES-DE-HAUTE-PROVENCE,04167,ROBINE-SUR-GALABRE,C04167,ROBINE-SUR-GALABRE
04,ALPES-DE-HAUTE-PROVENCE,04169,ROCHEGIRON,C04169,ROCHEGIRON
04,ALPES-DE-HAUTE-PROVENCE,04170,ROCHETTE,C04170,ROCHETTE
04,ALPES-DE-HAUTE-PROVENCE,04171,ROUGON,C04171,ROUGON
04,ALPES-DE-HAUTE-PROVENCE,04172,ROUMOULES,C04172,ROUMOULES
04,ALPES-DE-HAUTE-PROVENCE,04173,SAINT-ANDRÉ-LES-ALPES,C04173,SAINT-ANDRÉ-LES-ALPES
04,ALPES-DE-HAUTE-PROVENCE,04174,SAINT-BENOÎT,C04174,SAINT-BENOÎT
04,ALPES-DE-HAUTE-PROVENCE,04175,SAINTE-CROIX-À-LAUZE,C04175,SAINTE-CROIX-À-LAUZE
04,ALPES-DE-HAUTE-PROVENCE,04176,SAINTE-CROIX-DU-VERDON,C04176,SAINTE-CROIX-DU-VERDON
04,ALPES-DE-HAUTE-PROVENCE,04177,HAUTES-DUYES,C04177,HAUTES-DUYES
04,ALPES-DE-HAUTE-PROVENCE,04178,SAINT-ÉTIENNE-LES-ORGUES,C04178,SAINT-ÉTIENNE-LES-ORGUES
04,ALPES-DE-HAUTE-PROVENCE,04179,SAINT-GENIEZ,C04179,SAINT-GENIEZ
04,ALPES-DE-HAUTE-PROVENCE,04180,SAINT-JACQUES,C04180,SAINT-JACQUES
04,ALPES-DE-HAUTE-PROVENCE,04181,SAINT-JEANNET,C04181,SAINT-JEANNET
04,ALPES-DE-HAUTE-PROVENCE,04182,SAINT-JULIEN-D'ASSE,C04182,SAINT-JULIEN-D'ASSE
04,ALPES-DE-HAUTE-PROVENCE,04183,SAINT-JULIEN-DU-VERDON,C04183,SAINT-JULIEN-DU-VERDON
04,ALPES-DE-HAUTE-PROVENCE,04184,SAINT-JURS,C04184,SAINT-JURS
04,ALPES-DE-HAUTE-PROVENCE,04186,SAINT-LAURENT-DU-VERDON,C04186,SAINT-LAURENT-DU-VERDON
04,ALPES-DE-HAUTE-PROVENCE,04187,SAINT-LIONS,C04187,SAINT-LIONS
04,ALPES-DE-HAUTE-PROVENCE,04188,SAINT-MAIME,C04188,SAINT-MAIME
04,ALPES-DE-HAUTE-PROVENCE,04189,SAINT-MARTIN-DE-BRÔMES,C04189,SAINT-MARTIN-DE-BRÔMES
04,ALPES-DE-HAUTE-PROVENCE,04190,SAINT-MARTIN-LES-EAUX,C04190,SAINT-MARTIN-LES-EAUX
04,ALPES-DE-HAUTE-PROVENCE,04191,SAINT-MARTIN-LÈS-SEYNE,C04191,SAINT-MARTIN-LÈS-SEYNE
04,ALPES-DE-HAUTE-PROVENCE,04192,SAINT-MICHEL-L'OBSERVATOIRE,C04192,SAINT-MICHEL-L'OBSERVATOIRE
04,ALPES-DE-HAUTE-PROVENCE,04193,SAINT-PAUL-SUR-UBAYE,C04193,SAINT-PAUL-SUR-UBAYE
04,ALPES-DE-HAUTE-PROVENCE,04194,SAINT-PIERRE,C04194,SAINT-PIERRE
04,ALPES-DE-HAUTE-PROVENCE,04199,SAINT-VINCENT-SUR-JABRON,C04199,SAINT-VINCENT-SUR-JABRON
04,ALPES-DE-HAUTE-PROVENCE,04200,SALIGNAC,C04200,SALIGNAC
04,ALPES-DE-HAUTE-PROVENCE,04201,SAUMANE,C04201,SAUMANE
04,ALPES-DE-HAUTE-PROVENCE,04202,SAUSSES,C04202,SAUSSES
04,ALPES-DE-HAUTE-PROVENCE,04203,SELONNET,C04203,SELONNET
04,ALPES-DE-HAUTE-PROVENCE,04204,SENEZ,C04204,SENEZ
04,ALPES-DE-HAUTE-PROVENCE,04205,SEYNE,C04205,SEYNE
04,ALPES-DE-HAUTE-PROVENCE,04206,SIGONCE,C04206,SIGONCE
04,ALPES-DE-HAUTE-PROVENCE,04207,SIGOYER,C04207,SIGOYER
04,ALPES-DE-HAUTE-PROVENCE,04208,SIMIANE-LA-ROTONDE,C04208,SIMIANE-LA-ROTONDE
04,ALPES-DE-HAUTE-PROVENCE,04210,SOLEILHAS,C04210,SOLEILHAS
04,ALPES-DE-HAUTE-PROVENCE,04211,SOURRIBES,C04211,SOURRIBES
04,ALPES-DE-HAUTE-PROVENCE,04214,TARTONNE,C04214,TARTONNE
04,ALPES-DE-HAUTE-PROVENCE,04216,THÈZE,C04216,THÈZE
04,ALPES-DE-HAUTE-PROVENCE,04217,THOARD,C04217,THOARD
04,ALPES-DE-HAUTE-PROVENCE,04218,THORAME-BASSE,C04218,THORAME-BASSE
04,ALPES-DE-HAUTE-PROVENCE,04219,THORAME-HAUTE,C04219,THORAME-HAUTE
04,ALPES-DE-HAUTE-PROVENCE,04220,THUILES,C04220,THUILES
04,ALPES-DE-HAUTE-PROVENCE,04222,TURRIERS,C04222,TURRIERS
04,ALPES-DE-HAUTE-PROVENCE,04224,UBRAYE,C04224,UBRAYE
04,ALPES-DE-HAUTE-PROVENCE,04226,UVERNET-FOURS,C04226,UVERNET-FOURS
04,ALPES-DE-HAUTE-PROVENCE,04227,VACHÈRES,C04227,VACHÈRES
04,ALPES-DE-HAUTE-PROVENCE,04228,VALAVOIRE,C04228,VALAVOIRE
04,ALPES-DE-HAUTE-PROVENCE,04229,VALBELLE,C04229,VALBELLE
04,ALPES-DE-HAUTE-PROVENCE,04231,VALERNES,C04231,VALERNES
04,ALPES-DE-HAUTE-PROVENCE,04233,VAUMEILH,C04233,VAUMEILH
04,ALPES-DE-HAUTE-PROVENCE,04234,VENTEROL,C04234,VENTEROL
04,ALPES-DE-HAUTE-PROVENCE,04235,VERDACHES,C04235,VERDACHES
04,ALPES-DE-HAUTE-PROVENCE,04236,VERGONS,C04236,VERGONS
04,ALPES-DE-HAUTE-PROVENCE,04237,VERNET,C04237,VERNET
04,ALPES-DE-HAUTE-PROVENCE,04240,VILLARS-COLMARS,C04240,VILLARS-COLMARS
04,ALPES-DE-HAUTE-PROVENCE,04241,VILLEMUS,C04241,VILLEMUS
05,HAUTES-ALPES,05006,ARGENTIÈRE-LA-BESSÉE,A05101,ARGENTIÈRE-LA-BESSÉE
05,HAUTES-ALPES,05074,LETTRET,A05102,TALLARD
05,HAUTES-ALPES,05170,TALLARD,A05102,TALLARD
05,HAUTES-ALPES,05040,CHORGES,A05103,CHORGES
05,HAUTES-ALPES,05052,EYGLIERS,A05104,GUILLESTRE
05,HAUTES-ALPES,05065,GUILLESTRE,A05104,GUILLESTRE
05,HAUTES-ALPES,05082,MONT-DAUPHIN,A05104,GUILLESTRE
05,HAUTES-ALPES,05060,FURMEYER,A05105,VEYNES
05,HAUTES-ALPES,05179,VEYNES,A05105,VEYNES
05,HAUTES-ALPES,05070,LARAGNE-MONTÉGLIN,A05106,LARAGNE-MONTÉGLIN
05,HAUTES-ALPES,05073,LAZER,A05106,LARAGNE-MONTÉGLIN
05,HAUTES-ALPES,05012,BARATIER,A05201,EMBRUN
05,HAUTES-ALPES,05045,CROTS,A05201,EMBRUN
05,HAUTES-ALPES,05046,EMBRUN,A05201,EMBRUN
05,HAUTES-ALPES,05023,BRIANÇON,A05301,BRIANÇON
05,HAUTES-ALPES,05107,PUY-SAINT-ANDRÉ,A05301,BRIANÇON
05,HAUTES-ALPES,05109,PUY-SAINT-PIERRE,A05301,BRIANÇON
05,HAUTES-ALPES,05133,SAINT-CHAFFREY,A05301,BRIANÇON
05,HAUTES-ALPES,05161,SALLE-LES-ALPES,A05301,BRIANÇON
05,HAUTES-ALPES,05183,VILLAR-SAINT-PANCRACE,A05301,BRIANÇON
05,HAUTES-ALPES,05061,GAP,A05401,GAP
05,HAUTES-ALPES,05124,ROCHETTE,A05401,GAP
05,HAUTES-ALPES,05001,ABRIÈS-RISTOLAS,C05001,ABRIÈS-RISTOLAS
05,HAUTES-ALPES,05003,AIGUILLES,C05003,AIGUILLES
05,HAUTES-ALPES,05004,ANCELLE,C05004,ANCELLE
05,HAUTES-ALPES,05007,ARVIEUX,C05007,ARVIEUX
05,HAUTES-ALPES,05008,ASPREMONT,C05008,ASPREMONT
05,HAUTES-ALPES,05009,ASPRES-LÈS-CORPS,C05009,ASPRES-LÈS-CORPS
05,HAUTES-ALPES,05010,ASPRES-SUR-BUËCH,C05010,ASPRES-SUR-BUËCH
05,HAUTES-ALPES,05011,AVANÇON,C05011,AVANÇON
05,HAUTES-ALPES,05013,BARCILLONNETTE,C05013,BARCILLONNETTE
05,HAUTES-ALPES,05014,BARRET-SUR-MÉOUGE,C05014,BARRET-SUR-MÉOUGE
05,HAUTES-ALPES,05016,BÂTIE-MONTSALÉON,C05016,BÂTIE-MONTSALÉON
05,HAUTES-ALPES,05017,BÂTIE-NEUVE,C05017,BÂTIE-NEUVE
05,HAUTES-ALPES,05018,BÂTIE-VIEILLE,C05018,BÂTIE-VIEILLE
05,HAUTES-ALPES,05019,BEAUME,C05019,BEAUME
05,HAUTES-ALPES,05021,BERSAC,C05021,BERSAC
05,HAUTES-ALPES,05022,BRÉZIERS,C05022,BRÉZIERS
05,HAUTES-ALPES,05024,VALDOULE,C05024,VALDOULE
05,HAUTES-ALPES,05025,BUISSARD,C05025,BUISSARD
05,HAUTES-ALPES,05026,CEILLAC,C05026,CEILLAC
05,HAUTES-ALPES,05027,CERVIÈRES,C05027,CERVIÈRES
05,HAUTES-ALPES,05028,CHABESTAN,C05028,CHABESTAN
05,HAUTES-ALPES,05029,CHABOTTES,C05029,CHABOTTES
05,HAUTES-ALPES,05031,CHAMPCELLA,C05031,CHAMPCELLA
05,HAUTES-ALPES,05032,CHAMPOLÉON,C05032,CHAMPOLÉON
05,HAUTES-ALPES,05033,CHANOUSSE,C05033,CHANOUSSE
05,HAUTES-ALPES,05035,CHÂTEAUNEUF-D'OZE,C05035,CHÂTEAUNEUF-D'OZE
05,HAUTES-ALPES,05036,CHÂTEAUROUX-LES-ALPES,C05036,CHÂTEAUROUX-LES-ALPES
05,HAUTES-ALPES,05037,CHÂTEAUVIEUX,C05037,CHÂTEAUVIEUX
05,HAUTES-ALPES,05038,CHÂTEAU-VILLE-VIEILLE,C05038,CHÂTEAU-VILLE-VIEILLE
05,HAUTES-ALPES,05039,AUBESSAGNE,C05039,AUBESSAGNE
05,HAUTES-ALPES,05044,CRÉVOUX,C05044,CRÉVOUX
05,HAUTES-ALPES,05047,ÉOURRES,C05047,ÉOURRES
05,HAUTES-ALPES,05048,ÉPINE,C05048,ÉPINE
05,HAUTES-ALPES,05049,ESPARRON,C05049,ESPARRON
05,HAUTES-ALPES,05050,ESPINASSES,C05050,ESPINASSES
05,HAUTES-ALPES,05051,ÉTOILE-SAINT-CYRICE,C05051,ÉTOILE-SAINT-CYRICE
05,HAUTES-ALPES,05053,GARDE-COLOMBE,C05053,GARDE-COLOMBE
05,HAUTES-ALPES,05054,FARE-EN-CHAMPSAUR,C05054,FARE-EN-CHAMPSAUR
05,HAUTES-ALPES,05055,FAURIE,C05055,FAURIE
05,HAUTES-ALPES,05056,FOREST-SAINT-JULIEN,C05056,FOREST-SAINT-JULIEN
05,HAUTES-ALPES,05057,FOUILLOUSE,C05057,FOUILLOUSE
05,HAUTES-ALPES,05058,FREISSINIÈRES,C05058,FREISSINIÈRES
05,HAUTES-ALPES,05059,FREISSINOUSE,C05059,FREISSINOUSE
05,HAUTES-ALPES,05062,GLAIZIL,C05062,GLAIZIL
05,HAUTES-ALPES,05063,GRAVE,C05063,GRAVE
05,HAUTES-ALPES,05064,CHAPELLE-EN-VALGAUDÉMAR,C05064,CHAPELLE-EN-VALGAUDÉMAR
05,HAUTES-ALPES,05066,HAUTE-BEAUME,C05066,HAUTE-BEAUME
05,HAUTES-ALPES,05068,JARJAYES,C05068,JARJAYES
05,HAUTES-ALPES,05071,LARDIER-ET-VALENÇA,C05071,LARDIER-ET-VALENÇA
05,HAUTES-ALPES,05072,LAYE,C05072,LAYE
05,HAUTES-ALPES,05075,MANTEYER,C05075,MANTEYER
05,HAUTES-ALPES,05076,MÉREUIL,C05076,MÉREUIL
05,HAUTES-ALPES,05077,MOLINES-EN-QUEYRAS,C05077,MOLINES-EN-QUEYRAS
05,HAUTES-ALPES,05078,MONÊTIER-ALLEMONT,C05078,MONÊTIER-ALLEMONT
05,HAUTES-ALPES,05079,MONÊTIER-LES-BAINS,C05079,MONÊTIER-LES-BAINS
05,HAUTES-ALPES,05080,MONTBRAND,C05080,MONTBRAND
05,HAUTES-ALPES,05081,MONTCLUS,C05081,MONTCLUS
05,HAUTES-ALPES,05084,MONTGARDIN,C05084,MONTGARDIN
05,HAUTES-ALPES,05085,MONTGENÈVRE,C05085,MONTGENÈVRE
05,HAUTES-ALPES,05086,MONTJAY,C05086,MONTJAY
05,HAUTES-ALPES,05087,MONTMAUR,C05087,MONTMAUR
05,HAUTES-ALPES,05089,MONTROND,C05089,MONTROND
05,HAUTES-ALPES,05090,MOTTE-EN-CHAMPSAUR,C05090,MOTTE-EN-CHAMPSAUR
05,HAUTES-ALPES,05091,MOYDANS,C05091,MOYDANS
05,HAUTES-ALPES,05092,NEFFES,C05092,NEFFES
05,HAUTES-ALPES,05093,NÉVACHE,C05093,NÉVACHE
05,HAUTES-ALPES,05094,NOSSAGE-ET-BÉNÉVENT,C05094,NOSSAGE-ET-BÉNÉVENT
05,HAUTES-ALPES,05095,NOYER,C05095,NOYER
05,HAUTES-ALPES,05096,ORCIÈRES,C05096,ORCIÈRES
05,HAUTES-ALPES,05097,ORPIERRE,C05097,ORPIERRE
05,HAUTES-ALPES,05098,ORRES,C05098,ORRES
05,HAUTES-ALPES,05099,OZE,C05099,OZE
05,HAUTES-ALPES,05100,PELLEAUTIER,C05100,PELLEAUTIER
05,HAUTES-ALPES,05101,VALLOUISE-PELVOUX,C05101,VALLOUISE-PELVOUX
05,HAUTES-ALPES,05102,PIARRE,C05102,PIARRE
05,HAUTES-ALPES,05103,POËT,C05103,POËT
05,HAUTES-ALPES,05104,POLIGNY,C05104,POLIGNY
05,HAUTES-ALPES,05106,PRUNIÈRES,C05106,PRUNIÈRES
05,HAUTES-ALPES,05108,PUY-SAINT-EUSÈBE,C05108,PUY-SAINT-EUSÈBE
05,HAUTES-ALPES,05110,PUY-SAINT-VINCENT,C05110,PUY-SAINT-VINCENT
05,HAUTES-ALPES,05111,PUY-SANIÈRES,C05111,PUY-SANIÈRES
05,HAUTES-ALPES,05112,RABOU,C05112,RABOU
05,HAUTES-ALPES,05113,RAMBAUD,C05113,RAMBAUD
05,HAUTES-ALPES,05114,RÉALLON,C05114,RÉALLON
05,HAUTES-ALPES,05115,REMOLLON,C05115,REMOLLON
05,HAUTES-ALPES,05116,RÉOTIER,C05116,RÉOTIER
05,HAUTES-ALPES,05117,RIBEYRET,C05117,RIBEYRET
05,HAUTES-ALPES,05118,VAL-BUËCH-MÉOUGE,C05118,VAL-BUËCH-MÉOUGE
05,HAUTES-ALPES,05119,RISOUL,C05119,RISOUL
05,HAUTES-ALPES,05121,ROCHEBRUNE,C05121,ROCHEBRUNE
05,HAUTES-ALPES,05122,ROCHE-DE-RAME,C05122,ROCHE-DE-RAME
05,HAUTES-ALPES,05123,ROCHE-DES-ARNAUDS,C05123,ROCHE-DES-ARNAUDS
05,HAUTES-ALPES,05126,ROSANS,C05126,ROSANS
05,HAUTES-ALPES,05127,ROUSSET,C05127,ROUSSET
05,HAUTES-ALPES,05128,SAINT-ANDRÉ-D'EMBRUN,C05128,SAINT-ANDRÉ-D'EMBRUN
05,HAUTES-ALPES,05129,SAINT-ANDRÉ-DE-ROSANS,C05129,SAINT-ANDRÉ-DE-ROSANS
05,HAUTES-ALPES,05130,SAINT-APOLLINAIRE,C05130,SAINT-APOLLINAIRE
05,HAUTES-ALPES,05131,SAINT-AUBAN-D'OZE,C05131,SAINT-AUBAN-D'OZE
05,HAUTES-ALPES,05132,SAINT-BONNET-EN-CHAMPSAUR,C05132,SAINT-BONNET-EN-CHAMPSAUR
05,HAUTES-ALPES,05134,SAINT-CLÉMENT-SUR-DURANCE,C05134,SAINT-CLÉMENT-SUR-DURANCE
05,HAUTES-ALPES,05135,SAINTE-COLOMBE,C05135,SAINTE-COLOMBE
05,HAUTES-ALPES,05136,SAINT-CRÉPIN,C05136,SAINT-CRÉPIN
05,HAUTES-ALPES,05139,DÉVOLUY,C05139,DÉVOLUY
05,HAUTES-ALPES,05140,SAINT-ÉTIENNE-LE-LAUS,C05140,SAINT-ÉTIENNE-LE-LAUS
05,HAUTES-ALPES,05142,SAINT-FIRMIN,C05142,SAINT-FIRMIN
05,HAUTES-ALPES,05144,SAINT-JACQUES-EN-VALGODEMARD,C05144,SAINT-JACQUES-EN-VALGODEMARD
05,HAUTES-ALPES,05145,SAINT-JEAN-SAINT-NICOLAS,C05145,SAINT-JEAN-SAINT-NICOLAS
05,HAUTES-ALPES,05146,SAINT-JULIEN-EN-BEAUCHÊNE,C05146,SAINT-JULIEN-EN-BEAUCHÊNE
05,HAUTES-ALPES,05147,SAINT-JULIEN-EN-CHAMPSAUR,C05147,SAINT-JULIEN-EN-CHAMPSAUR
05,HAUTES-ALPES,05148,SAINT-LAURENT-DU-CROS,C05148,SAINT-LAURENT-DU-CROS
05,HAUTES-ALPES,05149,SAINT-LÉGER-LES-MÉLÈZES,C05149,SAINT-LÉGER-LES-MÉLÈZES
05,HAUTES-ALPES,05151,SAINT-MARTIN-DE-QUEYRIÈRES,C05151,SAINT-MARTIN-DE-QUEYRIÈRES
05,HAUTES-ALPES,05152,SAINT-MAURICE-EN-VALGODEMARD,C05152,SAINT-MAURICE-EN-VALGODEMARD
05,HAUTES-ALPES,05153,SAINT-MICHEL-DE-CHAILLOL,C05153,SAINT-MICHEL-DE-CHAILLOL
05,HAUTES-ALPES,05154,SAINT-PIERRE-D'ARGENÇON,C05154,SAINT-PIERRE-D'ARGENÇON
05,HAUTES-ALPES,05155,SAINT-PIERRE-AVEZ,C05155,SAINT-PIERRE-AVEZ
05,HAUTES-ALPES,05156,SAINT-SAUVEUR,C05156,SAINT-SAUVEUR
05,HAUTES-ALPES,05157,SAINT-VÉRAN,C05157,SAINT-VÉRAN
05,HAUTES-ALPES,05158,SAIX,C05158,SAIX
05,HAUTES-ALPES,05159,SALÉON,C05159,SALÉON
05,HAUTES-ALPES,05160,SALÉRANS,C05160,SALÉRANS
05,HAUTES-ALPES,05162,SAULCE,C05162,SAULCE
05,HAUTES-ALPES,05163,SAUZE-DU-LAC,C05163,SAUZE-DU-LAC
05,HAUTES-ALPES,05164,SAVINES-LE-LAC,C05164,SAVINES-LE-LAC
05,HAUTES-ALPES,05165,SAVOURNON,C05165,SAVOURNON
05,HAUTES-ALPES,05166,SERRES,C05166,SERRES
05,HAUTES-ALPES,05167,SIGOTTIER,C05167,SIGOTTIER
05,HAUTES-ALPES,05168,SIGOYER,C05168,SIGOYER
05,HAUTES-ALPES,05169,SORBIERS,C05169,SORBIERS
05,HAUTES-ALPES,05171,THÉUS,C05171,THÉUS
05,HAUTES-ALPES,05172,TRESCLÉOUX,C05172,TRESCLÉOUX
05,HAUTES-ALPES,05173,UPAIX,C05173,UPAIX
